Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.3460,-0.0561,0.8589,5.1100,-202.4400,8.5400
-0.3924,-0.0630,1.0404,19.0400,-209.3000,10.1500
-0.4607,0.0200,1.1902,31.3600,-223.6500,13.3700
-0.4836,-0.0327,1.1893,45.2200,-233.8000,13.9300
-0.4358,-0.0678,1.1014,47.4600,-241.2900,11.9000
-0.3611,-0.1303,1.1536,41.0200,-244.5100,6.5100
-0.2147,-0.0937,0.9501,21.4900,-239.4000,4.0600
-0.1191,-0.0722,0.8374,12.1100,-230.7200,2.7300
-0.0137,-0.0420,0.7413,3.7100,-216.7200,3.9900
0.0410,-0.1074,0.8164,6.9300,-207.4800,4.2700
-0.0444,-0.0795,1.0731,8.6100,-209.8600,5.3200
-0.1259,0.0337,1.2068,21.7000,-221.2000,11.0600
-0.1444,0.0459,1.3225,51.3100,-239.5400,15.6800
-0.0059,0.1171,1.0760,47.6000,-245.2100,19.8100
0.1118,-0.0224,0.9750,44.8000,-241.0100,18.4100
0.1693,-0.0522,0.9165,46.3400,-228.5500,15.6800
0.2069,-0.0605,0.9067,47.8800,-218.0500,10.2200
0.2528,-0.0888,0.8760,45.7100,-202.9300,4.6200
0.3026,-0.0844,0.8194,34.2300,-190.1200,-1.1900
0.3299,-0.0834,0.7413,23.7300,-174.6500,-6.0900
0.3279,-0.0483,0.8145,15.4700,-166.6000,-8.4700
0.2650,0.0142,0.9077,19.9500,-165.4100,-7.2800
0.3138,0.0630,0.8799,22.6800,-164.7800,-3.7800
0.3987,0.1035,0.7925,20.2300,-159.6000,-0.0700
0.4290,0.0766,0.7154,25.4100,-149.4500,2.8700
0.4675,0.0493,0.7335,27.2300,-135.1700,2.1700
0.5080,0.0956,0.6554,21.2800,-119.2800,3.9200
0.5246,0.0747,0.5983,15.3300,-96.4600,3.8500
0.5388,0.0639,0.5597,2.4500,-74.6900,2.1700
0.5563,0.0698,0.5734,-9.3800,-46.9700,-0.2100
0.5319,0.0986,0.5802,-19.0400,-21.2100,-0.7700
0.5134,0.0927,0.6134,-21.9800,-2.5200,0.5600
0.4890,0.0752,0.6378,-19.6700,19.0400,0.9800
0.4412,0.0698,0.6949,-9.6600,34.5800,1.1200
0.4236,0.0795,0.7281,-6.5800,53.7600,0.0700
0.4382,0.0956,0.7061,-12.0400,70.9100,-0.4900
0.4963,0.1161,0.6315,-18.0600,97.2300,0.7000
0.5300,0.1074,0.5724,-21.6300,122.0800,2.9400
0.5139,0.0708,0.5739,-17.0100,154.4900,3.2900
0.4704,0.0712,0.6198,-13.3000,178.5000,3.3600
0.4168,0.0688,0.7125,-13.9300,205.2400,3.9200
0.3055,0.0722,0.8081,-7.7000,220.7800,5.4600
0.2503,0.0722,0.8491,-6.5100,234.7800,6.0200
0.2450,0.0517,0.9091,0.0000,243.1800,11.5500
0.1850,0.0351,0.9828,11.4100,249.5500,35.2100
0.1240,0.0605,1.0599,14.9800,251.1600,18.2700
0.1118,0.0415,1.0687,12.8800,251.9300,19.1800
0.1235,-0.0415,0.9872,11.4100,255.7800,17.2900
0.1615,-0.1415,0.9038,0.7000,263.4800,8.9600
0.0893,-0.2152,0.9218,-6.3700,272.5100,1.1200
-0.0356,-0.2181,0.9862,-6.7900,272.4400,-7.6300
-0.1728,-0.1283,1.0536,-4.9000,263.4100,-11.4800
-0.1937,-0.0917,1.1107,-0.2800,252.1400,-14.3500
-0.2484,0.0137,1.0995,5.5300,234.0800,-14.1400
-0.2157,0.0098,0.9994,9.8700,223.6500,-15.1200
-0.1635,-0.0844,0.8511,1.9600,219.9400,-16.4500
-0.2225,-0.1571,0.8032,-15.6800,221.5500,-21.7700
-0.2796,-0.1181,0.7754,-24.8500,225.6800,-25.8300
-0.3675,-0.1362,0.9204,-26.7400,223.3000,-31.5700
-0.5119,-0.0444,0.9301,-19.6000,214.2700,-32.6900
-0.5295,-0.0483,1.0233,-10.2200,202.6500,-34.3700
-0.5939,-0.0307,1.0731,-2.5200,185.7100,-34.0900
-0.5656,0.0805,1.0043,3.0800,170.9400,-30.1000
-0.5636,0.0459,0.9706,5.3900,154.4200,-28.2800
-0.5822,-0.0234,1.0131,3.7100,139.0200,-30.1700
-0.5988,0.0239,0.9467,1.8900,133.4200,-31.1500
-0.6120,-0.0029,0.9906,0.2100,129.5000,-31.1500
-0.6324,0.0717,1.0063,2.5200,124.7400,-28.0700
-0.6198,0.0883,0.8613,2.7300,119.2100,-22.7500
-0.6315,0.0669,0.8638,2.8700,113.1900,-15.9600
-0.6612,0.0947,0.8530,6.4400,101.1500,-8.8900
-0.6456,0.0693,0.8037,8.0500,88.9700,-1.8900
-0.6559,0.0137,0.7266,8.6800,71.5400,-0.6300
-0.6564,0.0361,0.7193,7.3500,54.9500,-0.1400
-0.7213,-0.0473,0.7325,0.2800,33.6700,-4.4100
-0.7432,-0.0317,0.7584,-5.8800,14.2100,-9.9400
-0.7505,-0.0107,0.8154,-6.7900,-10.5700,-12.8800
-0.7901,-0.0215,0.8174,-9.8000,-30.4500,-17.0100
-0.7496,-0.0322,0.8096,-19.1800,-49.1400,-21.4900
-0.7174,-0.0156,0.7901,-24.9200,-63.7700,-22.5400
-0.6637,-0.0224,0.8257,-28.3500,-74.3400,-23.6600
-0.6744,-0.0503,0.8808,-29.6100,-90.8600,-24.2900
-0.6588,-0.0776,0.8886,-26.2500,-103.8800,-24.7800
-0.6271,-0.0727,0.9057,-21.1400,-120.8200,-24.7100
-0.5851,-0.0166,0.8906,-14.6300,-132.1600,-20.7200
-0.5671,-0.0102,0.9038,-8.5400,-144.4800,-16.5900
-0.5427,-0.0503,0.9457,-1.4700,-157.2900,-12.8100
-0.5685,-0.0830,0.9745,5.9500,-174.4400,-10.9900
-0.5368,-0.0654,0.9692,19.1800,-186.9000,-7.2100
-0.5231,-0.0063,0.9872,23.0300,-199.4300,-3.3600
-0.4807,-0.0717,0.9916,21.0000,-208.8800,-1.9600
-0.5070,-0.1030,1.0106,16.4500,-217.4900,-1.6100
-0.4626,0.0220,1.0468,9.8000,-225.4000,1.6800
-0.3719,0.0566,1.0048,9.1000,-233.2400,7.2800
-0.3157,0.0161,0.9492,15.5400,-236.2500,12.1800
-0.2430,-0.0742,0.9823,17.8500,-238.4900,12.1800
-0.2591,-0.0878,1.0990,23.9400,-247.3100,12.2500
-0.2240,-0.0659,1.0316,29.0500,-253.2600,13.0900
-0.1898,-0.1069,0.9838,32.0600,-256.7600,13.5100
-0.1376,-0.0854,0.9833,27.5100,-258.9300,13.4400
-0.1581,-0.0986,1.1224,37.3100,-271.0400,16.1700
-0.1542,-0.0493,1.1522,45.3600,-283.7100,21.2100
-0.0434,-0.0766,1.0741,35.9800,-292.1100,22.7500
0.0346,-0.2050,0.9204,22.4000,-288.6800,16.7300
0.0673,-0.1342,0.8701,14.7700,-279.9300,15.6100
0.1708,-0.1659,0.6978,11.4800,-266.0700,10.4300
0.3304,-0.1371,0.6007,0.6300,-239.6100,3.8500
0.3758,-0.0952,0.5885,-19.9500,-215.6000,-2.5200
0.3772,-0.1230,0.5539,-32.3400,-187.1800,-8.8200
0.3182,-0.1679,0.8194,-21.7000,-174.9300,-15.9600
0.2328,-0.0166,1.0214,1.8900,-175.9800,-15.0500
0.3201,0.1884,1.0673,17.8500,-178.5000,-8.1900
0.4109,0.1391,0.8769,18.8300,-175.2100,-1.8900
0.4529,-0.0366,0.6803,21.2100,-161.3500,-1.6100
0.5305,-0.0293,0.5832,20.0900,-146.2300,-0.7700
0.5671,-0.0464,0.5841,8.6800,-125.4400,-2.7300
0.5212,-0.0600,0.6300,-11.6900,-110.7400,-6.2300
0.5524,-0.0346,0.7798,-13.9300,-100.3800,-5.9500
0.5490,0.0937,0.8891,-11.9700,-96.3900,-2.4500
0.5856,0.1635,0.8408,-16.2400,-90.5100,2.7300
0.6266,0.1098,0.7178,-14.7000,-80.5700,9.1000
0.6466,0.0703,0.6168,-9.3800,-62.5100,12.0400
0.6759,0.0132,0.5954,-1.8200,-45.0100,13.0200
0.6798,-0.0034,0.5744,0.9100,-21.4200,12.8100
0.6515,-0.0102,0.5763,0.9800,-1.8200,12.7400
0.6334,-0.0249,0.6032,1.1200,21.2100,12.1800
0.5993,-0.0420,0.6446,-1.4000,38.6400,9.7300
0.5568,-0.0703,0.6515,-4.9000,57.7500,4.8300
0.5646,-0.0415,0.6334,-5.1100,75.3200,3.3600
0.5841,0.0127,0.5710,-6.2300,100.1700,6.3700
0.6090,-0.0024,0.5251,-13.0200,129.6400,9.5200
0.5958,-0.0356,0.5129,-19.2500,154.7000,11.5500
0.5300,-0.0732,0.5275,-18.8300,184.2400,9.2400
0.4939,-0.0634,0.6144,-9.6600,206.2900,8.6100
0.4099,-0.0376,0.7291,0.7700,228.1300,10.7100
0.3431,-0.0063,0.8184,1.7500,242.2000,13.2300
0.3113,-0.0639,0.8828,5.8100,256.3400,13.8600
0.2240,-0.1523,1.0111,6.4400,262.0100,8.2600
0.1835,-0.1767,1.0233,-1.4700,267.8900,3.1500
0.1293,-0.1240,1.0692,-22.1200,272.1600,-3.7100
0.1737,-0.0381,0.9862,-42.0700,280.0700,-3.7100
0.1640,-0.0966,0.8730,-57.6800,293.7200,-2.8700
0.1796,-0.0444,0.7437,-55.3000,312.2700,2.8700
0.0913,-0.0717,0.8106,-36.8900,321.7900,10.9900
-0.0747,0.0571,0.9599,-16.8000,319.2000,25.2000
-0.1757,-0.0449,1.0243,6.7200,310.0300,31.9200
-0.2918,-0.0698,1.0775,29.4000,292.3900,33.3900
-0.3377,-0.1630,1.0653,28.0700,276.9200,26.6700
-0.2420,-0.3992,0.9223,18.2000,273.7700,7.1400
-0.2772,-0.4568,0.8062,9.3100,274.0500,-10.0100
-0.4241,-0.3743,0.7569,15.4000,272.7900,-22.5400
-0.4641,-0.3113,0.8286,23.3100,269.6400,-29.2600
-0.4895,-0.0888,0.7979,36.4700,266.5600,-33.0400
-0.5505,0.0781,0.7715,27.3000,262.9200,-25.3400
-0.6076,-0.1889,0.8638,16.5200,258.1600,-24.8500
-0.6207,-0.2411,0.7257,13.7900,249.6900,-28.8400
-0.6671,-0.1674,0.7198,-7.1400,244.7200,-33.5300
-0.7017,-0.0488,0.8208,-26.7400,236.4600,-33.5300
-0.7427,-0.1566,0.8618,-23.3100,227.0800,-35.9800
-0.7730,-0.0752,0.8584,-16.6600,214.6200,-33.4600
-0.7964,-0.0844,0.8657,-8.3300,202.5100,-31.3600
-0.8325,-0.0551,0.8452,4.6900,184.2400,-25.2700
-0.8276,0.0112,0.8355,13.3700,162.4700,-20.5800
-0.8730,0.0659,0.8076,9.2400,145.6700,-15.8900
-0.8896,0.0874,0.8311,5.3900,123.9000,-13.1600
-0.9433,0.0171,0.7759,-2.9400,104.5800,-11.9700
-0.9150,0.0122,0.7735,-3.7800,79.8000,-7.2800
-0.9082,-0.0088,0.7432,-1.6800,57.6800,-4.6200
-0.8813,0.0239,0.7276,7.4900,31.5700,-1.5400
-0.8935,-0.0127,0.7325,17.0100,10.8500,0.6300
-0.8789,-0.0498,0.6930,21.2800,-14.4900,0.5600
-0.8886,-0.1869,0.6632,17.9900,-33.6700,-6.8600
-0.8486,-0.1742,0.6134,4.8300,-54.6700,-13.1600
-0.8130,-0.1225,0.6242,-5.9500,-71.6800,-16.9400
-0.7974,-0.0956,0.7013,-9.1000,-94.3600,-16.8700
-0.8276,-0.0615,0.7632,-7.9100,-115.8500,-15.2600
-0.8203,-0.0015,0.7881,-3.0100,-139.7900,-10.5000
-0.7769,-0.0644,0.7784,5.3900,-156.5200,-4.5500
-0.7823,-0.0615,0.7559,6.5100,-173.2500,1.4000
-0.6978,-0.1435,0.7422,6.3700,-184.5200,1.8900
-0.6520,-0.1318,0.7081,1.4700,-189.6300,4.6200
-0.5651,-0.1771,0.6725,-2.4500,-191.3800,3.8500
-0.5436,-0.2406,0.6744,-5.8800,-191.3100,2.2400
-0.5622,-0.1986,0.7291,-2.6600,-197.9600,2.1000
-0.5261,-0.0586,0.7725,7.9100,-205.6600,6.1600
-0.5714,-0.0039,0.9389,28.4200,-219.8700,15.1200
-0.6486,0.0259,1.1004,58.2400,-235.8300,24.5000
-0.6061,-0.0625,1.0487,73.7100,-251.1600,27.8600
-0.5988,-0.0737,1.0121,82.6700,-257.1800,30.5900
-0.5412,-0.1152,1.0853,77.0700,-261.5200,30.3100
-0.4812,-0.1332,1.0224,63.7700,-264.1800,27.7200
-0.4875,-0.0571,1.0448,43.1200,-264.0400,25.9700
-0.4168,0.0059,1.0643,36.8200,-266.0700,28.5600
-0.3192,-0.0142,0.9789,27.1600,-263.7600,29.3300
-0.2030,-0.1196,0.8296,20.7200,-253.3300,28.9800
-0.0390,-0.0756,0.7974,17.6400,-242.5500,31.7800
-0.0107,-0.1454,0.8711,14.2800,-230.3000,29.4700
-0.0727,-0.1845,0.9775,30.4500,-225.6800,24.8500
-0.0678,-0.1318,0.9526,38.0100,-220.9200,21.2800
-0.0190,-0.1044,0.9414,36.6100,-216.0900,17.2200
0.0220,-0.1147,0.9394,32.6200,-209.5800,12.3200
0.0717,-0.0820,0.9658,18.2000,-203.4200,5.6000
0.1176,-0.0571,0.9740,3.3600,-197.0500,1.6800
0.1191,-0.0429,1.0024,-2.1700,-195.5800,-0.8400
0.1449,-0.0185,1.0228,-0.7000,-196.8400,-1.8900
0.1669,-0.0039,1.0058,4.2000,-197.3300,-2.1000
0.2191,0.0683,0.9892,4.6200,-195.9300,-0.7700
0.2538,0.0503,0.9106,10.8500,-192.5700,1.4000
0.3567,0.0190,0.8008,12.5300,-182.2800,2.2400
0.3924,-0.0244,0.7525,8.8200,-170.1700,1.0500
0.4465,0.0249,0.7554,6.0200,-156.8700,2.4500
0.4490,0.0083,0.7554,0.9800,-146.0900,3.5000
0.4558,0.0195,0.7676,-3.2200,-133.1400,4.2700
0.4797,-0.0088,0.7510,-5.0400,-116.9700,2.2400
0.4934,0.0137,0.6969,-9.9400,-99.6100,-0.9100
0.5466,0.0288,0.6744,-11.1300,-76.0900,-2.0300
0.5124,0.0468,0.6681,-7.4200,-57.4000,-0.3500
0.5095,0.0498,0.7008,-8.6100,-32.6900,-0.1400
0.4753,0.0176,0.6808,-11.2700,-11.9700,-1.6100
0.4665,0.0098,0.6398,-13.4400,16.1700,-3.9200
0.4534,0.0068,0.5783,-12.1100,40.8100,-5.6000
0.4377,-0.0078,0.5671,-7.6300,72.3800,-6.7900
0.4021,0.0327,0.5885,1.6100,96.4600,-6.2300
0.3738,0.0742,0.6998,7.2800,121.8700,-2.5900
0.3509,0.1005,0.7125,4.0600,142.7300,0.6300
0.3518,0.0825,0.6856,-1.7500,169.7500,0.9800
0.3528,0.0322,0.6920,-7.3500,210.9800,3.1500
0.4202,-0.0405,0.6456,-7.4200,220.0100,1.5400
0.4109,-0.1157,0.7081,-7.5600,244.4400,0.3500
0.3104,-0.1337,0.8072,-16.1000,259.0700,-2.4500
0.1542,-0.1649,0.8804,-23.5200,271.4600,-5.6700
0.0508,-0.0722,1.0141,-26.5300,273.2800,-8.9600
-0.0742,0.0298,1.1273,-27.7900,269.5000,-9.3800
-0.1371,0.3455,1.1995,-23.8000,263.7600,2.0300
-0.0283,0.2176,1.1419,-31.2200,250.1100,12.6700
0.0727,-0.1620,1.0048,-24.8500,248.2900,10.9900
0.0547,-0.0903,0.9467,-17.2200,247.7300,14.0700
-0.0102,-0.1835,0.8725,-4.6900,248.7100,12.4600
-0.1039,-0.1684,0.9057,14.9800,246.1200,10.7100
-0.1810,-0.1513,0.9126,24.5700,240.8000,4.7600
-0.2645,-0.1254,0.9501,14.4200,230.8600,0.9100
-0.3401,-0.1596,0.9926,5.6000,219.6600,-4.4800
-0.4338,-0.1615,1.0121,5.4600,204.6800,-13.0200
-0.3714,-0.1810,0.9633,15.8200,194.1800,-18.2700
-0.3675,-0.1747,0.8882,36.6800,190.0500,-23.1700
-0.3577,0.0205,0.9321,33.0400,188.2300,-21.0700
-0.3933,0.0683,0.9233,30.3800,187.6000,-14.9100
-0.4865,0.0010,0.9209,36.8900,188.7200,-15.2600
-0.5329,0.0703,0.8891,41.6500,187.7400,-12.9500
-0.5719,0.0259,0.8760,40.6700,184.1700,-13.7900
-0.6183,-0.0468,0.9096,24.9200,177.1700,-19.1100
-0.6403,-0.1303,0.8647,5.3900,167.7900,-26.5300
-0.6129,-0.1030,0.7383,-11.3400,166.1100,-32.0600
-0.5568,-0.0356,0.6837,-18.6200,169.1200,-31.8500
-0.5544,-0.0229,0.6422,-16.7300,172.7600,-29.6100
-0.5724,-0.0483,0.6349,-7.3500,175.5600,-26.8800
-0.6315,0.0107,0.6725,11.5500,173.1100,-21.0700
-0.6925,0.0400,0.6817,24.5000,165.3400,-16.8000
-0.7779,-0.0766,0.7266,27.6500,155.7500,-17.1500
-0.8150,-0.1078,0.6734,23.4500,140.4200,-23.1000
-0.8560,-0.0356,0.6798,9.3100,125.1600,-26.6700
-0.8843,0.0259,0.7554,0.4200,97.3000,-30.2400
-0.9545,0.0381,0.8154,-1.8200,62.9300,-33.6000
-0.9555,0.0903,0.8408,-3.2900,35.9100,-31.5000
-0.9555,0.0020,0.8203,-9.8700,4.6200,-32.2700
-0.8974,0.0483,0.7710,-17.7800,-19.6700,-31.0100
-0.8452,0.0229,0.7232,-21.9100,-50.1200,-29.9600
-0.7857,0.0493,0.6876,-27.2300,-73.8500,-25.9700
-0.7579,0.0634,0.7266,-26.7400,-102.2000,-18.8300
-0.7632,0.0259,0.7584,-20.8600,-124.3900,-10.2200
-0.7344,0.0073,0.7452,-17.5700,-146.1600,-3.5000
-0.6734,0.0210,0.7266,-8.1900,-156.7300,8.5400
-0.6207,-0.0220,0.7954,0.5600,-163.3100,16.6600
-0.6403,-0.1523,0.8560,6.3700,-167.7900,19.3200
-0.6886,-0.1918,0.9096,-0.5600,-173.1100,16.4500
-0.7154,-0.2108,0.9204,-7.4900,-176.1900,9.8000
-0.6432,-0.0981,0.9594,-4.2000,-180.3900,11.6900
-0.6754,0.0429,1.0307,15.1200,-188.5800,17.1500
-0.7066,-0.0063,1.0487,25.3400,-197.9600,20.3700
-0.6539,-0.0590,0.9843,33.3900,-207.6900,21.0000
-0.5812,-0.0512,0.9799,34.5100,-215.6700,21.0000
-0.5339,0.0132,0.9511,30.8000,-224.3500,24.0100
-0.5002,0.0488,0.9765,26.9500,-231.3500,27.3000
-0.5007,-0.0005,0.9579,18.9700,-237.8600,27.4400
-0.4421,-0.0498,0.9736,3.6400,-239.8900,26.0400
-0.3714,-0.0151,0.9477,-5.1100,-237.8600,26.6000
-0.3231,0.0468,1.0233,5.6000,-237.7200,31.9200
-0.3045,0.0224,1.0082,22.1200,-240.8700,34.1600
-0.1986,-0.0356,0.9682,37.1700,-240.4500,36.8900
-0.1420,-0.1415,0.9414,45.7800,-239.9600,37.7300
-0.0673,-0.1810,0.9370,45.2900,-239.3300,35.5600
0.0117,-0.2235,0.9340,36.1200,-235.1300,29.4700
0.0146,-0.1854,0.9550,8.8200,-230.2300,22.6800
0.0556,-0.2176,0.9887,-10.0800,-224.5600,12.2500
-0.0166,-0.1313,1.0848,-18.9000,-226.1000,7.9100
-0.1059,0.0888,1.2161,-13.4400,-233.0300,9.5200
-0.0551,0.0942,1.1614,-3.2900,-241.2200,11.6200
0.0327,0.0098,1.0097,10.5700,-237.6500,8.4700
0.2040,-0.0166,0.9409,13.7900,-226.4500,5.3900
0.2533,-0.0659,0.9189,13.5800,-215.4600,1.8200
0.2611,-0.0434,0.8218,15.5400,-203.8400,-1.5400
0.3148,-0.0839,0.8633,8.4000,-197.8200,-5.6700
0.3240,-0.0932,0.7613,-4.9000,-187.4600,-9.2400
0.3538,-0.0547,0.7066,-10.5700,-179.2000,-12.4600
0.3631,0.0752,0.7252,-19.1800,-168.0000,-9.6600
0.4016,0.0439,0.6344,-28.0700,-156.5900,-7.9800
0.4856,0.0181,0.6124,-25.6900,-137.4800,-7.5600
0.5148,0.0098,0.6159,-21.6300,-119.5600,-8.1200
0.4885,0.0542,0.6139,-19.1800,-97.5100,-7.3500
0.5256,0.1015,0.7852,-6.1600,-84.8400,-5.8100
0.4246,0.0942,0.7779,3.2200,-68.1100,-4.9000
0.4504,0.0878,0.7579,7.6300,-50.6100,-3.9900
0.4919,0.0371,0.6583,13.3000,-32.6200,-4.9000
0.5261,0.0307,0.6417,12.8800,-7.2100,-4.7600
0.5407,0.0005,0.6115,10.5000,13.8600,-4.9000
0.5353,-0.0176,0.6349,12.1800,39.4100,-5.1100
0.5007,-0.0098,0.6490,17.0100,58.2400,-3.7800
0.4973,-0.0049,0.6730,16.5200,81.2700,-3.0100
0.5012,0.0464,0.6891,7.0000,100.1700,-0.7700
0.4948,0.0137,0.6783,2.8700,123.6200,0.4200
0.4846,-0.0088,0.6403,0.4900,143.6400,0.3500
0.4973,-0.0307,0.6276,-3.9200,169.0500,-0.7000
0.4860,-0.1078,0.6471,-6.5100,189.0700,-3.5700
0.4260,-0.0590,0.6959,-12.9500,210.3500,-4.5500
0.3772,0.0166,0.7593,-23.6600,222.6000,-0.7700
0.2743,0.0029,0.8491,-29.0500,229.8100,3.7800
0.2469,-0.0059,0.8774,-34.0900,233.2400,6.7200
0.2147,-0.0307,0.8984,-42.6300,237.5100,8.1200
0.1850,-0.0210,0.9057,-42.2800,238.4200,10.6400
0.1342,0.0254,0.8833,-50.1900,240.8000,14.7000
0.1230,-0.0254,0.8672,-53.6900,245.0000,18.7600
0.0830,-0.0590,0.8564,-34.1600,249.5500,21.0000
-0.0468,-0.0083,0.8218,-43.6100,261.1700,24.2200
-0.1078,-0.1293,1.0419,-16.8000,258.0200,28.0700
-0.1835,-0.1815,0.9321,13.4400,250.9500,23.9400
-0.2313,-0.1649,0.9565,-7.0000,246.4700,15.4700
-0.2957,-0.2582,0.8872,-14.7000,243.5300,8.5400
-0.3050,-0.0971,1.0038,-10.4300,237.5100,7.7000
-0.3743,-0.0405,0.9784,-14.7700,228.4100,8.6800
-0.3772,0.0288,0.9970,-7.3500,219.3100,13.3700
-0.3899,0.0815,1.0643,6.3000,205.7300,20.6500
-0.3323,-0.0874,1.0170,19.5300,179.9000,20.3000
-0.3455,-0.1947,0.9511,28.2800,193.5500,12.3900
-0.3855,-0.1796,0.9941,27.3000,190.4700,7.4900
-0.4773,-0.2245,0.8828,28.9800,185.2200,2.3100
-0.5734,-0.2284,0.8769,28.6300,178.2200,-3.3600
-0.5763,-0.0815,0.8564,18.9000,170.8000,-7.6300
-0.5802,-0.0825,0.8052,7.8400,163.4500,-8.2600
-0.6007,-0.0927,0.8037,0.1400,155.9600,-9.0300
-0.5300,-0.1113,0.7984,-4.4100,149.1700,-12.1800
-0.5456,-0.1557,0.8164,-7.9100,145.8800,-14.4900
-0.6276,-0.0986,0.8535,-1.8900,139.4400,-11.5500
-0.6285,-0.0620,0.8423,8.3300,131.1100,-10.4300
-0.6451,-0.0708,0.7989,14.9100,119.9100,-12.6000
-0.6964,-0.0673,0.7696,17.4300,108.7800,-13.9300
-0.7476,-0.1196,0.7745,11.1300,92.2600,-17.0800
-0.7657,-0.0425,0.7847,-6.8600,73.5000,-19.3200
-0.7706,0.0386,0.8613,-10.7800,45.5000,-19.6700
-0.7998,0.0898,0.9331,-10.0100,16.8000,-18.1300
-0.8364,0.0947,0.9721,-4.3400,-7.0000,-11.4100
-0.8457,0.1142,1.0043,1.6800,-35.5600,-5.3200
-0.8511,0.0781,1.0102,5.8100,-56.4200,0.9800
-0.8491,0.0512,1.0175,5.0400,-80.2200,4.4100
-0.8438,0.0049,1.0136,-0.7700,-96.9500,4.9000
-0.7998,-0.0034,1.0087,-4.9000,-115.7100,5.9500
-0.7808,0.0268,1.0038,-1.8200,-131.9500,9.7300
-0.7559,0.0029,0.9867,3.7800,-150.8500,13.0200
-0.7047,-0.0239,0.9487,9.5200,-165.2000,16.5900
-0.6525,-0.0586,0.9209,12.2500,-179.6200,18.8300
-0.6134,-0.0712,0.9282,17.3600,-189.1400,21.1400
-0.5622,-0.0571,0.9062,22.1900,-196.9100,23.3100
-0.5202,-0.0605,0.8818,26.1100,-202.4400,24.7800
-0.4953,-0.0698,0.9184,24.2900,-207.9700,25.2700
-0.5212,-0.0698,1.0258,30.3800,-214.6200,26.5300
-0.5812,-0.0425,1.0824,41.4400,-225.6800,26.4600
-0.5270,-0.0356,1.0512,52.6400,-234.5000,26.6700
-0.4626,0.0224,1.0409,60.5500,-238.8400,31.3600
-0.3802,0.0654,1.0087,65.0300,-240.5200,35.3500
-0.3109,0.0605,0.9950,58.0300,-239.5400,39.0600
-0.2298,-0.0293,0.9140,50.7500,-232.2600,37.8000
-0.1879,-0.1015,0.9453,26.1100,-226.8700,32.4100
-0.1981,-0.1264,0.9653,12.1100,-223.7200,27.9300
-0.1547,-0.0815,0.9550,-1.8200,-222.9500,21.8400
-0.1098,-0.0600,0.9501,-6.5100,-220.9200,18.3400
-0.1044,-0.0127,0.9633,-9.6600,-222.3900,15.7500
-0.0307,0.0156,0.9921,-7.7700,-225.8900,14.9100
0.0395,-0.0224,0.9545,-2.1700,-227.4300,14.8400
0.1054,-0.0390,0.8901,5.4600,-226.8700,15.5400
0.1640,-0.1044,0.8403,9.1000,-222.0400,11.6900
0.2069,-0.1283,0.8364,3.9200,-212.2400,7.0700
0.2001,-0.1606,0.8452,-16.8000,-204.8900,-2.1700
0.1854,-0.1332,0.8242,-38.2900,-195.0200,-12.6000
0.2196,-0.1108,0.8374,-53.4100,-186.6200,-19.6700
0.3113,-0.0630,0.7837,-49.8400,-178.4300,-24.2900
0.2650,0.0107,0.8818,-45.0800,-174.2300,-23.8700
0.3079,0.1157,0.8603,-25.1300,-168.2100,-20.5100
0.2743,0.1659,0.9018,-19.0400,-159.8100,-16.8000
0.3616,0.0278,0.7969,-23.8000,-147.7000,-19.9500
0.4597,0.0337,0.6305,-25.9000,-125.6500,-20.5800
0.4831,0.0015,0.6222,-17.1500,-103.8100,-20.6500
0.4646,0.0488,0.6388,-11.5500,-76.4400,-19.8100
0.4455,0.0659,0.6730,-3.1500,-56.2800,-17.3600
0.4002,0.0791,0.6534,2.5900,-33.2500,-14.9800
0.4065,0.0942,0.6544,7.3500,-13.9300,-12.4600
0.4075,0.0830,0.6690,10.0800,9.3800,-10.0800
0.4221,0.0371,0.6339,9.4500,29.3300,-8.9600
0.4699,-0.0254,0.5846,10.6400,56.7700,-9.8700
0.4973,-0.0127,0.5583,5.9500,80.5000,-10.0100
0.4948,-0.0444,0.5836,2.8000,110.5300,-10.1500
0.4704,-0.0098,0.6427,2.2400,137.5500,-9.8000
0.4036,0.0132,0.7032,-3.9900,156.5200,-8.9600
0.3577,-0.0249,0.7130,-4.4100,176.2600,-8.6100
0.3289,-0.0551,0.7501,-7.0000,189.7700,-8.6100
0.3089,-0.0620,0.7715,-8.4000,203.4200,-8.4000
0.2904,-0.0673,0.8135,-23.5900,209.7200,-7.2800
0.2533,-0.0171,0.8706,-40.9500,212.7300,-3.7800
0.1859,-0.0181,0.8882,-56.6300,210.0000,1.1200
0.1903,0.0220,0.9516,-57.1900,206.9900,6.1600
0.1137,0.1488,0.9687,-35.5600,206.9200,14.5600
0.0234,0.2050,1.0141,-6.5100,206.1500,21.4200
0.0215,0.1225,1.0072,14.0000,205.8700,26.3200
-0.0117,-0.0576,0.9374,19.9500,208.3200,25.5500
-0.0268,-0.1976,0.9272,15.8200,209.7900,18.4800
-0.0176,-0.2279,0.8921,3.9200,215.8100,8.4000
-0.0561,-0.2191,0.9287,-2.3100,223.9300,0.2800
-0.1259,-0.0307,0.9838,-3.9900,231.1400,-4.5500
-0.1025,-0.1191,0.9492,-11.6200,236.7400,-6.3000
